gene,moduleLPV
Mcavernosa23171,0
Mcavernosa23178,0
Mcavernosa23181,0
Mcavernosa23188,0
Mcavernosa23182,0
Mcavernosa23183,0
Mcavernosa23187,0
Mcavernosa23189,0
Mcavernosa23194,0
Mcavernosa23200,0
Mcavernosa23203,0
Mcavernosa23221,0
Mcavernosa23224,0
Mcavernosa23227,0
Mcavernosa23234,0
Mcavernosa23237,3.52318327421094
Mcavernosa23238,0
Mcavernosa23241,0
Mcavernosa23239,0
Mcavernosa23243,0
Mcavernosa23242,0.744062361963016
Mcavernosa23244,0
Mcavernosa23245,0
Mcavernosa23251,1.51885700019492
Mcavernosa23257,0
Mcavernosa23261,5.09827638024573
Mcavernosa23266,2.50242252264739
Mcavernosa23262,0
Mcavernosa23269,0
Mcavernosa23260,0
Mcavernosa23275,0
Mcavernosa23271,0
Mcavernosa23272,0
Mcavernosa23277,0
Mcavernosa23287,0
Mcavernosa23292,0
Mcavernosa23293,0
Mcavernosa23298,0
Mcavernosa23305,0
Mcavernosa23306,0
Mcavernosa23308,0
Mcavernosa23312,0
Mcavernosa23317,0
Mcavernosa23319,0
Mcavernosa23327,0
Mcavernosa23341,0
Mcavernosa23330,0
Mcavernosa23335,0
Mcavernosa23334,0
Mcavernosa23353,0
Mcavernosa23355,0
Mcavernosa23359,0
Mcavernosa23360,0
Mcavernosa23350,0
Mcavernosa23362,0
Mcavernosa23361,0
Mcavernosa23367,0
Mcavernosa23365,0
Mcavernosa23369,0
Mcavernosa23370,0
Mcavernosa23372,0
Mcavernosa23375,0
Mcavernosa23376,0
Mcavernosa23377,0
Mcavernosa23394,0
Mcavernosa23400,0
Mcavernosa23398,0
Mcavernosa23399,0
Mcavernosa23401,0
Mcavernosa23404,0
Mcavernosa23405,0
Mcavernosa23407,0
Mcavernosa23408,0
Mcavernosa23411,0
Mcavernosa23414,0
Mcavernosa23417,0
Mcavernosa23418,0
Mcavernosa23422,0
Mcavernosa23426,0
Mcavernosa23430,0
Mcavernosa23434,0
Mcavernosa23435,0
Mcavernosa23449,0
Mcavernosa23433,0
Mcavernosa23436,0
Mcavernosa23432,0
Mcavernosa23454,0
Mcavernosa23455,0
Mcavernosa23458,0
Mcavernosa23464,0
Mcavernosa23468,0
Mcavernosa23472,0
Mcavernosa23478,0
Mcavernosa23481,0
Mcavernosa23492,0
Mcavernosa23498,0
Mcavernosa23506,0
Mcavernosa23499,0
Mcavernosa23504,0
Mcavernosa23508,0
Mcavernosa23511,0
Mcavernosa23505,0
Mcavernosa23509,0
Mcavernosa23514,0
Mcavernosa23518,0
Mcavernosa23528,0
Mcavernosa23530,0
Mcavernosa23531,0
Mcavernosa23533,0
Mcavernosa23538,0
Mcavernosa23542,1.25501151242392
Mcavernosa23539,0
Mcavernosa23547,0
Mcavernosa23551,0
Mcavernosa23552,0
Mcavernosa23549,0
Mcavernosa23555,0
Mcavernosa23559,0
Mcavernosa23566,0.68380780783073
Mcavernosa23567,0
Mcavernosa23569,0
Mcavernosa23576,5.28841052504411
Mcavernosa23580,0
Mcavernosa23577,0
Mcavernosa23590,0
Mcavernosa23592,0
Mcavernosa23594,0
Mcavernosa23598,0
Mcavernosa23604,0
Mcavernosa23608,0
Mcavernosa00007,0
Mcavernosa00014,0
Mcavernosa00017,0
Mcavernosa00019,0
Mcavernosa00020,0
Mcavernosa00023,0
Mcavernosa00024,0
Mcavernosa00025,0
Mcavernosa00026,0
Mcavernosa00032,0
Mcavernosa00035,0
Mcavernosa00044,0
Mcavernosa00046,0
Mcavernosa00052,0
Mcavernosa00054,0
Mcavernosa00057,0
Mcavernosa00061,0
Mcavernosa00067,0
Mcavernosa00071,12.6227014175897
Mcavernosa00072,0
Mcavernosa00075,0
Mcavernosa00078,0
Mcavernosa00081,0
Mcavernosa00082,0
Mcavernosa00092,0
Mcavernosa00101,0
Mcavernosa00102,0
Mcavernosa00107,0
Mcavernosa00111,0
Mcavernosa00115,15.3124176172592
Mcavernosa00119,0
Mcavernosa00130,0
Mcavernosa00125,0
Mcavernosa00129,0
Mcavernosa00120,0
Mcavernosa00124,0
Mcavernosa00131,0
Mcavernosa00123,0
Mcavernosa00135,26.6600936520786
Mcavernosa00139,0
Mcavernosa00148,0
Mcavernosa00149,0
Mcavernosa00169,0
Mcavernosa00180,0
Mcavernosa00185,0
Mcavernosa00193,0
Mcavernosa00194,0
Mcavernosa00196,0
Mcavernosa00202,0
Mcavernosa00208,0
Mcavernosa00240,0
Mcavernosa00248,0
Mcavernosa00250,0
Mcavernosa00257,0
Mcavernosa00258,0
Mcavernosa00260,0
Mcavernosa00265,0
Mcavernosa00267,0
Mcavernosa00272,0
Mcavernosa00274,0
Mcavernosa00284,0
Mcavernosa00289,0
Mcavernosa00291,0
Mcavernosa00286,0
Mcavernosa00287,0
Mcavernosa00290,0
Mcavernosa00295,0
Mcavernosa00298,0
Mcavernosa00313,0
Mcavernosa00318,0
Mcavernosa00321,0
Mcavernosa00330,0
Mcavernosa00335,0
Mcavernosa00339,0
Mcavernosa00343,1.79740783633057
Mcavernosa00349,0
Mcavernosa00351,0
Mcavernosa00355,0
Mcavernosa00363,0
Mcavernosa00365,0
Mcavernosa00374,0
Mcavernosa00377,0
Mcavernosa00378,0
Mcavernosa00380,0
Mcavernosa00386,0
Mcavernosa00389,0
Mcavernosa00401,0
Mcavernosa00408,0
Mcavernosa00411,0
Mcavernosa00416,0
Mcavernosa00420,0.74177575117258
Mcavernosa00422,0
Mcavernosa00426,0
Mcavernosa00430,0
Mcavernosa00431,0
Mcavernosa00435,0
Mcavernosa00440,0
Mcavernosa00448,0
Mcavernosa00441,0
Mcavernosa00442,0
Mcavernosa00451,0
Mcavernosa00433,0
Mcavernosa00444,0
Mcavernosa00436,0
Mcavernosa00449,0
Mcavernosa00452,8.15179520701552
Mcavernosa00455,0
Mcavernosa00465,1.0554585734
Mcavernosa00467,0
Mcavernosa00475,0
Mcavernosa00478,0
Mcavernosa00481,0
Mcavernosa00485,0
Mcavernosa00495,0
Mcavernosa00503,0
Mcavernosa00512,0
Mcavernosa00518,0
Mcavernosa00526,0
Mcavernosa00528,0
Mcavernosa00529,0.0640925547038946
Mcavernosa00534,9.56726621233046
Mcavernosa00536,0
Mcavernosa00539,0
Mcavernosa00545,0
Mcavernosa00551,0
Mcavernosa00552,0
Mcavernosa00553,0
Mcavernosa00562,0
Mcavernosa00548,0
Mcavernosa00557,0
Mcavernosa00560,0
Mcavernosa00564,0
Mcavernosa00572,0
Mcavernosa00581,0
Mcavernosa00583,0
Mcavernosa00584,0
Mcavernosa00589,0.0429562178060436
Mcavernosa00593,1.419734594993
Mcavernosa00597,0.69441057105567
Mcavernosa00602,0
Mcavernosa00619,0
Mcavernosa00623,0
Mcavernosa00625,0
Mcavernosa00637,0
Mcavernosa00643,0
Mcavernosa00646,0.829456167096499
Mcavernosa00649,0
Mcavernosa00650,0
Mcavernosa00654,0
Mcavernosa00655,0.845939676329298
Mcavernosa00665,0
Mcavernosa00667,0
Mcavernosa00674,0
Mcavernosa00677,0
Mcavernosa00685,0
Mcavernosa00687,0
Mcavernosa00688,0
Mcavernosa00692,0
Mcavernosa00696,0
Mcavernosa00701,0.427407583995226
Mcavernosa00717,0
Mcavernosa00719,0
Mcavernosa00722,0
Mcavernosa00725,0
Mcavernosa00734,0
Mcavernosa00741,0
Mcavernosa00744,0
Mcavernosa00752,0
Mcavernosa00756,0
Mcavernosa00764,0
Mcavernosa00772,0
Mcavernosa00774,0
Mcavernosa00781,0
Mcavernosa00783,0
Mcavernosa00787,0
Mcavernosa00792,0
Mcavernosa00794,0
Mcavernosa00804,0
Mcavernosa00807,0
Mcavernosa00811,0
Mcavernosa00814,0
Mcavernosa00816,0
Mcavernosa00817,0
Mcavernosa00819,0
Mcavernosa00821,0
Mcavernosa00822,0
Mcavernosa00823,0
Mcavernosa00824,0
Mcavernosa00840,0
Mcavernosa00845,0
Mcavernosa00857,0
Mcavernosa00860,0
Mcavernosa00867,0
Mcavernosa00872,0
Mcavernosa00884,0
Mcavernosa00886,0
Mcavernosa00888,0
Mcavernosa00890,0
Mcavernosa00895,0
Mcavernosa00900,4.07365372622189
Mcavernosa00907,0
Mcavernosa00921,0
Mcavernosa00923,0
Mcavernosa00928,0
Mcavernosa00930,0
Mcavernosa00932,0
Mcavernosa00933,0
Mcavernosa00938,0
Mcavernosa00944,0
Mcavernosa00947,0
Mcavernosa00951,0
Mcavernosa00954,0
Mcavernosa00956,0
Mcavernosa00959,0
Mcavernosa00965,0
Mcavernosa00967,0
Mcavernosa00974,0
Mcavernosa00982,0
Mcavernosa00985,0
Mcavernosa00991,0
Mcavernosa00997,0
Mcavernosa01002,0
Mcavernosa00999,0
Mcavernosa01003,0
Mcavernosa01000,0
Mcavernosa01001,0
Mcavernosa01005,0
Mcavernosa01012,0
Mcavernosa01019,0
Mcavernosa01021,0
Mcavernosa01027,0
Mcavernosa01029,0
Mcavernosa01041,0
Mcavernosa01052,0
Mcavernosa01059,0
Mcavernosa01062,0
Mcavernosa01069,0
Mcavernosa01073,0
Mcavernosa01077,0
Mcavernosa01080,0.498554534752077
Mcavernosa01082,0
Mcavernosa01089,0
Mcavernosa01093,0
Mcavernosa01100,0
Mcavernosa01102,0
Mcavernosa01117,0
Mcavernosa01118,0
Mcavernosa01120,0
Mcavernosa01124,0
Mcavernosa01126,0
Mcavernosa01127,0
Mcavernosa01130,0
Mcavernosa01132,0
Mcavernosa01134,0
Mcavernosa01144,0
Mcavernosa01146,0
Mcavernosa29437,0
Mcavernosa29441,0
Mcavernosa29442,0
Mcavernosa29447,0
Mcavernosa29451,0
Mcavernosa29464,0
Mcavernosa29474,0
Mcavernosa29477,0
Mcavernosa29475,0
Mcavernosa29476,0
Mcavernosa29479,0
Mcavernosa29484,0
Mcavernosa29492,0
Mcavernosa29487,0
Mcavernosa29488,0
Mcavernosa29490,0
Mcavernosa29498,0
Mcavernosa29496,0
Mcavernosa29500,0
Mcavernosa29503,0
Mcavernosa29508,0
Mcavernosa29513,0
Mcavernosa29516,0
Mcavernosa29522,0
Mcavernosa29531,0
Mcavernosa29526,0
Mcavernosa29527,0
Mcavernosa29534,0
Mcavernosa29524,0
Mcavernosa29529,0
Mcavernosa29533,0
Mcavernosa29535,0
Mcavernosa29537,5.64487621160996
Mcavernosa29542,0
Mcavernosa29539,5.64487621160996
Mcavernosa29543,0
Mcavernosa29536,0.653296123720646
Mcavernosa29545,0
Mcavernosa29547,0
Mcavernosa29549,0
Mcavernosa29559,0
Mcavernosa29562,0
Mcavernosa29565,0
Mcavernosa29563,0
Mcavernosa29568,5.23952045472678
Mcavernosa29575,0
Mcavernosa29569,5.23952045472678
Mcavernosa29571,0
Mcavernosa29574,0
Mcavernosa29578,0
Mcavernosa29580,0
Mcavernosa29583,0
Mcavernosa29586,0
Mcavernosa29598,0
Mcavernosa29587,0
Mcavernosa29596,14.5602250323004
Mcavernosa29600,0
Mcavernosa29609,0
Mcavernosa29613,0
Mcavernosa29617,0
Mcavernosa29619,7.71790166565763
Mcavernosa29620,0
Mcavernosa29622,0
Mcavernosa29625,0
Mcavernosa29635,0
Mcavernosa29638,0
Mcavernosa29641,0
Mcavernosa29649,0
Mcavernosa29646,0
Mcavernosa29648,0
Mcavernosa29650,0
Mcavernosa29651,0
Mcavernosa29654,0
Mcavernosa29659,0
Mcavernosa29661,0
Mcavernosa29663,0
Mcavernosa29664,0
Mcavernosa29666,0
Mcavernosa29671,0
Mcavernosa29674,0
Mcavernosa29676,0
Mcavernosa29677,0
Mcavernosa29678,0
Mcavernosa29681,0
Mcavernosa29682,4.3257232878552
Mcavernosa29689,0
Mcavernosa29701,0
Mcavernosa29687,0
Mcavernosa29699,0
Mcavernosa29707,0
Mcavernosa29724,0
Mcavernosa29731,0
Mcavernosa29734,0
Mcavernosa29736,0
Mcavernosa29726,0
Mcavernosa29735,0
Mcavernosa29738,0
Mcavernosa29739,0
Mcavernosa29747,0
Mcavernosa29740,0
Mcavernosa29745,0
Mcavernosa29746,0
Mcavernosa29751,4.72883443547176
Mcavernosa29741,0
Mcavernosa29744,0
Mcavernosa29753,0
Mcavernosa29761,0
Mcavernosa29750,4.72883443547176
Mcavernosa29755,0
Mcavernosa29756,0
Mcavernosa29757,0
Mcavernosa29760,3.32203585784877
Mcavernosa29766,0
Mcavernosa29767,0
Mcavernosa29763,0
Mcavernosa29771,0
Mcavernosa29775,1.7731150966376
Mcavernosa29779,0
Mcavernosa29780,0
Mcavernosa29781,0
Mcavernosa29783,0
Mcavernosa29791,0
Mcavernosa29784,0
Mcavernosa29795,0
Mcavernosa29786,0
Mcavernosa29792,0
Mcavernosa29796,0
Mcavernosa29797,0
Mcavernosa29801,0
Mcavernosa29799,0
Mcavernosa29804,5.70963564664077
Mcavernosa29810,0
Mcavernosa29805,0
Mcavernosa29822,0
Mcavernosa29817,0
Mcavernosa29818,0
Mcavernosa29824,21.0489813666788
Mcavernosa29831,0
Mcavernosa29819,0
Mcavernosa29821,0
Mcavernosa29830,0
Mcavernosa29832,0
Mcavernosa29836,0
Mcavernosa29841,0
Mcavernosa29848,0
Mcavernosa29850,0
Mcavernosa29858,9.45711768684171
Mcavernosa29849,0
Mcavernosa29855,0
Mcavernosa29870,0
Mcavernosa29861,0
Mcavernosa29864,0
Mcavernosa29867,0
Mcavernosa29862,0
Mcavernosa29868,0
Mcavernosa29879,0
Mcavernosa29871,0
Mcavernosa29873,0
Mcavernosa29878,0
Mcavernosa29882,0
Mcavernosa29888,0
Mcavernosa29880,0
Mcavernosa29891,0
Mcavernosa29893,0
Mcavernosa29897,0
Mcavernosa29890,0
Mcavernosa29896,0
Mcavernosa29883,0
Mcavernosa29886,0
Mcavernosa29881,0
Mcavernosa29899,0
Mcavernosa29900,0
Mcavernosa29902,0
Mcavernosa29908,0
Mcavernosa29911,0
Mcavernosa29912,0
Mcavernosa29909,0
Mcavernosa29916,0
Mcavernosa29918,0
Mcavernosa29922,0
Mcavernosa29924,0
Mcavernosa29920,0
Mcavernosa29928,0
Mcavernosa29935,0
Mcavernosa29929,0
Mcavernosa29932,0
Mcavernosa29940,0
Mcavernosa29954,0
Mcavernosa29956,0
Mcavernosa29958,0
Mcavernosa29959,0
Mcavernosa29964,0
Mcavernosa29965,0
Mcavernosa29963,0
Mcavernosa29968,0
Mcavernosa29962,0.243855326744089
Mcavernosa29971,0.420105510115374
Mcavernosa29974,0
Mcavernosa29976,0
Mcavernosa29979,0
Mcavernosa29986,0
Mcavernosa29987,0
Mcavernosa29991,0
Mcavernosa29988,0
Mcavernosa29997,0
Mcavernosa30002,0
Mcavernosa30003,0
Mcavernosa29998,0
Mcavernosa30008,0
Mcavernosa30006,0
Mcavernosa30009,0
Mcavernosa30014,0
Mcavernosa30023,0
Mcavernosa30017,0
Mcavernosa30019,0
Mcavernosa30029,0
Mcavernosa30030,0
Mcavernosa30031,0
Mcavernosa30032,0
Mcavernosa30040,0
Mcavernosa30043,0
Mcavernosa30047,0
Mcavernosa30052,0
Mcavernosa30056,0
Mcavernosa30058,0
Mcavernosa30049,0
Mcavernosa30051,0
Mcavernosa30053,0
Mcavernosa30059,38.4302373599433
Mcavernosa30063,0
Mcavernosa30065,0
Mcavernosa30061,0
Mcavernosa30068,0
Mcavernosa30075,0
Mcavernosa30070,0
Mcavernosa30064,0
Mcavernosa30069,1.29431775851321
Mcavernosa30072,0
Mcavernosa30074,0
Mcavernosa30076,0
Mcavernosa30081,0
Mcavernosa30085,0
Mcavernosa30088,0
Mcavernosa30094,0
Mcavernosa30097,0.461972937626471
Mcavernosa30095,0
Mcavernosa30100,0.175466258613118
Mcavernosa30109,0
Mcavernosa30105,0
Mcavernosa30108,0
Mcavernosa30106,0
Mcavernosa30121,0
Mcavernosa30123,0
Mcavernosa30125,14.7598006886726
Mcavernosa30130,0
Mcavernosa30135,0
Mcavernosa30132,0
Mcavernosa30138,0
Mcavernosa30145,0
Mcavernosa30147,0
Mcavernosa30152,0
Mcavernosa30154,0
Mcavernosa30149,0
Mcavernosa30151,0
Mcavernosa30153,0
Mcavernosa25379,0
Mcavernosa25385,0
Mcavernosa25392,0
Mcavernosa25388,0
Mcavernosa25393,0
Mcavernosa25397,0
Mcavernosa25394,0
Mcavernosa25398,0
Mcavernosa25403,0
Mcavernosa25401,0
Mcavernosa25410,0
Mcavernosa25417,0
Mcavernosa25425,0
Mcavernosa25428,0
Mcavernosa25430,0
Mcavernosa25422,0
Mcavernosa25429,0
Mcavernosa25431,0
Mcavernosa25444,0
Mcavernosa25447,0
Mcavernosa25451,0
Mcavernosa25445,0
Mcavernosa25448,0.506422107306456
Mcavernosa25446,0
Mcavernosa25450,0
Mcavernosa25464,0
Mcavernosa25453,0
Mcavernosa25456,0
Mcavernosa25465,0
Mcavernosa25469,0.196422340525273
Mcavernosa25473,0
Mcavernosa25474,0
Mcavernosa25479,0
Mcavernosa25480,0
Mcavernosa25478,0
Mcavernosa25482,0
Mcavernosa25476,0
Mcavernosa25481,0
Mcavernosa25483,0
Mcavernosa25486,0
Mcavernosa25489,0
Mcavernosa25485,0
Mcavernosa25487,0
Mcavernosa25490,0
Mcavernosa25498,0
Mcavernosa25494,2.23944756032077
Mcavernosa25496,0
Mcavernosa25551,0
Mcavernosa25554,0
Mcavernosa25559,0
Mcavernosa25562,0
Mcavernosa25569,0
Mcavernosa25574,0
Mcavernosa25576,0
Mcavernosa25578,0
Mcavernosa25570,0
Mcavernosa25577,1.95178872162777
Mcavernosa25584,0
Mcavernosa25593,0
Mcavernosa25587,0
Mcavernosa25589,0
Mcavernosa25592,0
Mcavernosa25600,0
Mcavernosa25597,0
Mcavernosa25599,0
Mcavernosa25603,0
Mcavernosa25606,0
Mcavernosa25607,1.64360028299204
Mcavernosa25609,11.6251761147425
Mcavernosa25602,0
Mcavernosa25611,0
Mcavernosa25613,0
Mcavernosa25610,0
Mcavernosa25620,0
Mcavernosa25612,0
Mcavernosa25615,2.58749594101978
Mcavernosa25621,0
Mcavernosa25623,0
Mcavernosa25625,0
Mcavernosa25626,5.17452376758035
Mcavernosa25632,0
Mcavernosa25635,0
Mcavernosa25647,0
Mcavernosa25637,0
Mcavernosa25641,0
Mcavernosa25643,0
Mcavernosa25639,0
Mcavernosa25642,0
Mcavernosa25640,0
Mcavernosa25655,2.4425535303562
Mcavernosa25651,0
Mcavernosa25654,2.4425535303562
Mcavernosa25648,0
Mcavernosa25650,0
Mcavernosa25656,0.242268726304289
Mcavernosa25661,0
Mcavernosa25662,0
Mcavernosa25670,0
Mcavernosa25667,0
Mcavernosa25671,0
Mcavernosa25674,0
Mcavernosa25675,0
Mcavernosa25680,0
Mcavernosa25681,0
Mcavernosa25683,0
Mcavernosa25684,0
Mcavernosa25692,0
Mcavernosa25693,0
Mcavernosa25685,0
Mcavernosa25686,0
Mcavernosa25691,0
Mcavernosa25694,0
Mcavernosa25703,0
Mcavernosa25708,0
Mcavernosa25704,0
Mcavernosa25711,0
Mcavernosa25719,0
Mcavernosa25722,0
Mcavernosa25727,0
Mcavernosa25730,0
Mcavernosa25715,2.23719248889737
Mcavernosa25729,0
Mcavernosa25723,0
Mcavernosa25737,0
Mcavernosa25738,0
Mcavernosa25739,0
Mcavernosa25740,0
Mcavernosa25744,0
Mcavernosa25747,0
Mcavernosa25749,0
Mcavernosa25751,0
Mcavernosa25752,0
Mcavernosa25757,0
Mcavernosa25761,0
Mcavernosa25763,0
Mcavernosa25759,0
Mcavernosa25766,0
Mcavernosa25771,0
Mcavernosa25775,0
Mcavernosa25779,0
Mcavernosa25781,0
Mcavernosa25776,0
Mcavernosa25780,0
Mcavernosa25777,0
Mcavernosa25786,0
Mcavernosa25789,0
Mcavernosa25791,0
Mcavernosa25797,0
Mcavernosa25799,0
Mcavernosa25804,2.68292436505858
Mcavernosa25805,0
Mcavernosa25801,0
Mcavernosa25803,1.42714169399012
Mcavernosa25806,0
Mcavernosa25810,0
Mcavernosa25808,0
Mcavernosa25817,0
Mcavernosa25820,0
Mcavernosa25821,0
Mcavernosa25823,0
Mcavernosa25824,0
Mcavernosa25825,0
Mcavernosa25839,0
Mcavernosa25831,0
Mcavernosa25832,0
Mcavernosa25837,0
Mcavernosa25840,0
Mcavernosa25846,0
Mcavernosa25849,0
Mcavernosa25855,0
Mcavernosa25857,0
Mcavernosa25852,0
Mcavernosa25853,0
Mcavernosa25854,0
Mcavernosa25863,0
Mcavernosa25858,0
Mcavernosa25862,0
Mcavernosa25865,0
Mcavernosa25874,0
Mcavernosa25872,0
Mcavernosa25880,0
Mcavernosa25884,0
Mcavernosa25892,0.197360814601959
Mcavernosa25886,0
Mcavernosa25895,0
Mcavernosa25900,0
Mcavernosa25878,0
Mcavernosa25879,0
Mcavernosa25896,0
Mcavernosa25877,0
Mcavernosa25881,0
Mcavernosa25901,0
Mcavernosa25885,0
Mcavernosa25883,0
Mcavernosa25906,0
Mcavernosa25910,0
Mcavernosa25911,0
Mcavernosa25913,0
Mcavernosa25908,0
Mcavernosa25917,0
Mcavernosa25919,0
Mcavernosa25916,1.40084084932687
Mcavernosa25921,0
Mcavernosa25923,0
Mcavernosa25931,0
Mcavernosa25924,0
Mcavernosa25930,0
Mcavernosa25936,0
Mcavernosa25937,0.460262450799968
Mcavernosa25940,0
Mcavernosa25941,0.0636525932226844
Mcavernosa25947,0
Mcavernosa25948,0
Mcavernosa25946,0
Mcavernosa25949,0
Mcavernosa25954,0
Mcavernosa25951,0
Mcavernosa25955,0
Mcavernosa25950,0
Mcavernosa25960,0.214978919754149
Mcavernosa25956,0
Mcavernosa25959,0
Mcavernosa25963,0
Mcavernosa25965,0
Mcavernosa25972,0
Mcavernosa25974,0
Mcavernosa25982,0
Mcavernosa25983,0
Mcavernosa25980,0
Mcavernosa26032,0
Mcavernosa26038,0
Mcavernosa26034,0
Mcavernosa26037,0
Mcavernosa26041,0
Mcavernosa26033,0
Mcavernosa26050,0
Mcavernosa26054,12.2138402597733
Mcavernosa26049,0
Mcavernosa26056,22.1047290517031
Mcavernosa26059,7.06307818755929
Mcavernosa26065,0
Mcavernosa26066,0
Mcavernosa26067,0
Mcavernosa26072,0
Mcavernosa26069,0.406119914484818
Mcavernosa26070,0
Mcavernosa26071,0
Mcavernosa26093,0
Mcavernosa26094,0
Mcavernosa26121,0
Mcavernosa26123,0
Mcavernosa26125,0
Mcavernosa26129,0
Mcavernosa26128,0
Mcavernosa26132,0
Mcavernosa26134,0
Mcavernosa26138,0
Mcavernosa26143,0
Mcavernosa26144,0
Mcavernosa26145,0
Mcavernosa26149,0
Mcavernosa26151,0
Mcavernosa26154,0
Mcavernosa26157,0
Mcavernosa26159,0
Mcavernosa26164,0
Mcavernosa26168,0
Mcavernosa26169,0
Mcavernosa26161,0
Mcavernosa26163,0
Mcavernosa26172,0
Mcavernosa26175,0
Mcavernosa26171,0
Mcavernosa26173,0
Mcavernosa26176,0
Mcavernosa26178,0
Mcavernosa26181,0
Mcavernosa26180,0
Mcavernosa26188,0
Mcavernosa26189,0
Mcavernosa26193,0
Mcavernosa26201,0.121024849429973
Mcavernosa26196,0
Mcavernosa26198,0
Mcavernosa26202,0.55226514014518
Mcavernosa26195,0
Mcavernosa26197,0
Mcavernosa26203,0
Mcavernosa26200,0
Mcavernosa26205,0.364549318682283
Mcavernosa26207,0
Mcavernosa26208,0
Mcavernosa26210,0
Mcavernosa26209,0
Mcavernosa26214,0
Mcavernosa26216,0
Mcavernosa26218,0
Mcavernosa26225,0
Mcavernosa26224,0
Mcavernosa26226,0
Mcavernosa26223,0
Mcavernosa26229,0
Mcavernosa26231,0
Mcavernosa26227,0.731023195012367
Mcavernosa26240,0
Mcavernosa26244,0
Mcavernosa26235,0
Mcavernosa26238,0
Mcavernosa26242,0
Mcavernosa26236,0
Mcavernosa26243,0
Mcavernosa23610,0
Mcavernosa23611,0
Mcavernosa23614,0
Mcavernosa23629,0
Mcavernosa23631,0
Mcavernosa23637,0
Mcavernosa23638,0
Mcavernosa23639,0
Mcavernosa23642,0
Mcavernosa23645,0
Mcavernosa23647,2.31379776863274
Mcavernosa23644,0
Mcavernosa23655,0
Mcavernosa23648,0
Mcavernosa23652,0
Mcavernosa23656,0
Mcavernosa23650,0
Mcavernosa23653,0
Mcavernosa23651,0
Mcavernosa23662,0
Mcavernosa23659,0
Mcavernosa23663,0
Mcavernosa23661,0
Mcavernosa23667,0
Mcavernosa23668,0
Mcavernosa23670,0
Mcavernosa23672,0
Mcavernosa23673,0
Mcavernosa23677,0
Mcavernosa23687,0
Mcavernosa23695,0
Mcavernosa23696,0
Mcavernosa23697,0
Mcavernosa23707,0
Mcavernosa23701,0
Mcavernosa23704,0
Mcavernosa23709,0
Mcavernosa23719,0
Mcavernosa23722,0
Mcavernosa23733,0
Mcavernosa23747,0
Mcavernosa23725,0
Mcavernosa23737,0
Mcavernosa23752,0
Mcavernosa23728,0
Mcavernosa23748,0
Mcavernosa23754,0
Mcavernosa23761,0
Mcavernosa23764,0
Mcavernosa23771,0
Mcavernosa23774,0
Mcavernosa23770,0
Mcavernosa23773,1.18846526442639
Mcavernosa23776,0
Mcavernosa23778,0
Mcavernosa23780,0
Mcavernosa23786,0
Mcavernosa23785,0
Mcavernosa23788,0
Mcavernosa23789,0
Mcavernosa23802,0
Mcavernosa23795,0
Mcavernosa23801,0
Mcavernosa23800,0
Mcavernosa23808,0
Mcavernosa23815,0
Mcavernosa23810,0
Mcavernosa23817,0
Mcavernosa23828,0
Mcavernosa23814,0
Mcavernosa23827,0
Mcavernosa23830,0
Mcavernosa23829,0
Mcavernosa23832,1.40517600037109
Mcavernosa23833,0
Mcavernosa23836,0
Mcavernosa23837,0
Mcavernosa23855,0
Mcavernosa23859,0
Mcavernosa23858,0
Mcavernosa23861,0
Mcavernosa23867,0
Mcavernosa23871,0
Mcavernosa23860,0
Mcavernosa23870,0
Mcavernosa23866,0
Mcavernosa23876,0
Mcavernosa23879,0
Mcavernosa23873,0
Mcavernosa23877,0
Mcavernosa23880,0
Mcavernosa23878,0
Mcavernosa23886,0
Mcavernosa23890,0
Mcavernosa23885,9.60891238303833
Mcavernosa23889,0
Mcavernosa23899,0
Mcavernosa23893,0
Mcavernosa23898,0
Mcavernosa23900,0
Mcavernosa23905,0
Mcavernosa23907,0
Mcavernosa23910,0
Mcavernosa23916,0
Mcavernosa23909,0
Mcavernosa23911,0
Mcavernosa23912,0
Mcavernosa23920,0
Mcavernosa23924,0
Mcavernosa23914,0
Mcavernosa23921,0
Mcavernosa23923,0
Mcavernosa23926,0
Mcavernosa23930,0
Mcavernosa23933,0
Mcavernosa23934,0
Mcavernosa23936,0
Mcavernosa23935,0
Mcavernosa23942,0
Mcavernosa23938,0
Mcavernosa23941,0
Mcavernosa23943,0
Mcavernosa23945,0
Mcavernosa23948,0
Mcavernosa23947,0
Mcavernosa23949,0
Mcavernosa23955,0
Mcavernosa23956,0
Mcavernosa23958,0
Mcavernosa23963,0
Mcavernosa23964,0
Mcavernosa23957,0
Mcavernosa23960,0
Mcavernosa23962,0
Mcavernosa23969,0
Mcavernosa23967,0
Mcavernosa23966,0
Mcavernosa23970,0
Mcavernosa23976,2.62288755466046
Mcavernosa23975,0
Mcavernosa23977,0
Mcavernosa23987,0
Mcavernosa23988,0
Mcavernosa23981,0
Mcavernosa23985,0
Mcavernosa23979,0
Mcavernosa23991,0
Mcavernosa23995,0
Mcavernosa23998,0
Mcavernosa24009,0
Mcavernosa23999,0
Mcavernosa24000,0
Mcavernosa24001,0
Mcavernosa24011,0
Mcavernosa24007,0
Mcavernosa24018,0
Mcavernosa24019,0
Mcavernosa24012,0
Mcavernosa24015,0
Mcavernosa24017,0
Mcavernosa24013,0
Mcavernosa24024,0
Mcavernosa24021,0.529282150881225
